REGION NAME,DISTRICT NAME,ULB NAME,ZONE NAME,USAGE AS PER NOMENCLATURE,CLASSIFICATION AS PER NOMENCLATURE,Unit Rate in Rs
GUNTUR,PRAKASAM,ONGOLE,ZONE4,HOTELS,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE4,HOTELS,JACK ARCH ROOFED,29
GUNTUR,PRAKASAM,ONGOLE,ZONE4,HOTELS,MANGALORE TILED,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,HOTELS,MEDRAS TERRACE,29
GUNTUR,PRAKASAM,ONGOLE,ZONE4,HOTELS,RCC ORDINARY,32
GUNTUR,PRAKASAM,ONGOLE,ZONE4,HOTELS,RCC ORDINARY CELLAR,25.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,HOTELS,RCC ORDINARY OTHER FLOORS,25.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,HOTELS,RCC POSH,40
GUNTUR,PRAKASAM,ONGOLE,ZONE4,HOTELS,RCC POSH CELLAR,32
GUNTUR,PRAKASAM,ONGOLE,ZONE4,HOTELS,RCC POSH OTHER FLOORS,32
GUNTUR,PRAKASAM,ONGOLE,ZONE4,HOTELS,SLATES ROOFED,29
GUNTUR,PRAKASAM,ONGOLE,ZONE4,HOTELS,STONE SLAB,29
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,ASBESTOS ROOFED,13
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,COUNTRY TILED,9
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,GI SHEET ROOFED,13
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,JACK ARCH ROOFED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,MANGALORE TILED,13
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,MEDRAS TERRACE,16
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,RCC ORDINARY,20
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,RCC ORDINARY CELLAR,16
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,RCC ORDINARY OTHER FLOORS,16
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,RCC POSH,23
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,RCC POSH CELLAR,18.4
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,RCC POSH OTHER FLOORS,18.4
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,SLATES ROOFED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE4,INDUSTRIES,STONE SLAB,16
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,ASBESTOS ROOFED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,COUNTRY TILED,9
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,GI SHEET ROOFED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,JACK ARCH ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,MANGALORE TILED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,MEDRAS TERRACE,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,RCC ORDINARY,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,RCC ORDINARY CELLAR,14.4
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,RCC ORDINARY OTHER FLOORS,14.4
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,RCC POSH,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,RCC POSH CELLAR,17.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,RCC POSH OTHER FLOORS,17.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,SLATES ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,KALYANAMANDAPAM,STONE SLAB,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,ASBESTOS ROOFED,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,COUNTRY TILED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,GI SHEET ROOFED,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,JACK ARCH ROOFED,29
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,MANGALORE TILED,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,MEDRAS TERRACE,29
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,RCC ORDINARY,32
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,RCC ORDINARY CELLAR,25.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,RCC POSH,40
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,RCC POSH CELLAR,32
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,RCC POSH OTHER FLOORS,32
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,SLATES ROOFED,29
GUNTUR,PRAKASAM,ONGOLE,ZONE4,LODGES,STONE SLAB,29
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,ASBESTOS ROOFED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,COUNTRY TILED,9
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,GI SHEET ROOFED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,JACK ARCH ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,MANGALORE TILED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,MEDRAS TERRACE,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,RCC ORDINARY,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,RCC ORDINARY CELLAR,14.4
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,RCC ORDINARY OTHER FLOORS,14.4
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,RCC POSH,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,RCC POSH CELLAR,17.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,RCC POSH OTHER FLOORS,17.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,SLATES ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NGO HOMES,STONE SLAB,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,ASBESTOS ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,COUNTRY TILED,13
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,GI SHEET ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,JACK ARCH ROOFED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,MANGALORE TILED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,MEDRAS TERRACE,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,RCC ORDINARY,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,RCC ORDINARY CELLAR,17.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,RCC ORDINARY OTHER FLOORS,17.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,RCC POSH,29
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,RCC POSH CELLAR,23.2
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,RCC POSH OTHER FLOORS,23.2
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,SLATES ROOFED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,NURSING HOMES,STONE SLAB,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,ASBESTOS ROOFED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,COUNTRY TILED,9
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,GI SHEET ROOFED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,JACK ARCH ROOFED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,MANGALORE TILED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,MEDRAS TERRACE,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,RCC ORDINARY,34
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,RCC ORDINARY CELLAR,27.2
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,RCC ORDINARY OTHER FLOORS,27.2
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,RCC POSH,40
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,RCC POSH CELLAR,32
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,RCC POSH OTHER FLOORS,32
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,SLATES ROOFED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OFFICE COMPLEX,STONE SLAB,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,ASBESTOS ROOFED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,COUNTRY TILED,9
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,GI SHEET ROOFED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,JACK ARCH ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,MANGALORE TILED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,MEDRAS TERRACE,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,RCC ORDINARY,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,RCC ORDINARY CELLAR,14.4
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,RCC ORDINARY OTHER FLOORS,14.4
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,RCC POSH,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,RCC POSH CELLAR,17.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,RCC POSH OTHER FLOORS,17.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,SLATES ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,OTHERS,STONE SLAB,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,POULTRIES,ASBESTOS ROOFED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE4,POULTRIES,COUNTRY TILED,9
GUNTUR,PRAKASAM,ONGOLE,ZONE4,POULTRIES,GI SHEET ROOFED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE4,POULTRIES,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE4,POULTRIES,JACK ARCH ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,POULTRIES,MANGALORE TILED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE4,POULTRIES,MEDRAS TERRACE,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,POULTRIES,RCC ORDINARY,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,POULTRIES,RCC POSH,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,POULTRIES,SLATES ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,POULTRIES,STONE SLAB,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESIDENCE,ASBESTOS ROOFED,5
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESIDENCE,COUNTRY TILED,3.5
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESIDENCE,GI SHEET ROOFED,5
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESIDENCE,HUTS,2
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESIDENCE,MANGALORE TILED,5
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESIDENCE,MEDRAS TERRACE,6.5
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESIDENCE,RCC ORDINARY,8.5
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESIDENCE,RCC ORDINARY CELLAR,6.8
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESIDENCE,RCC ORDINARY OTHER FLOORS,6.8
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESIDENCE,RCC POSH,10.5
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESIDENCE,RCC POSH CELLAR,8.4
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESIDENCE,RCC POSH OTHER FLOORS,8.4
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,ASBESTOS ROOFED,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,COUNTRY TILED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,GI SHEET ROOFED,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,JACK ARCH ROOFED,29
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,MANGALORE TILED,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,MEDRAS TERRACE,29
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,RCC ORDINARY,32
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,RCC ORDINARY CELLAR,25.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,RCC ORDINARY OTHER FLOORS,25.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,RCC POSH,40
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,RCC POSH CELLAR,32
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,RCC POSH OTHER FLOORS,32
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,SLATES ROOFED,29
GUNTUR,PRAKASAM,ONGOLE,ZONE4,RESTAURENTS,STONE SLAB,29
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,ASBESTOS ROOFED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,COUNTRY TILED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,GI SHEET ROOFED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,JACK ARCH ROOFED,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,MANGALORE TILED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,MEDRAS TERRACE,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,RCC ORDINARY,40
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,RCC ORDINARY CELLAR,32
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,RCC ORDINARY OTHER FLOORS,32
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,RCC POSH,47
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,RCC POSH CELLAR,37.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,RCC POSH OTHER FLOORS,37.6
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,SLATES ROOFED,22
GUNTUR,PRAKASAM,ONGOLE,ZONE4,SHOPS,STONE SLAB,22
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,ASBESTOS ROOFED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,COUNTRY TILED,9
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,GI SHEET ROOFED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,JACK ARCH ROOFED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,MANGALORE TILED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,MEDRAS TERRACE,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,RCC ORDINARY,32
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,RCC ORDINARY CELLAR,25.6
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,RCC ORDINARY OTHER FLOORS,25.4
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,RCC POSH,38
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,RCC POSH CELLAR,30.4
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,RCC POSH OTHER FLOORS,30.4
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,SLATES ROOFED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BANKS,STONE SLAB,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,ASBESTOS ROOFED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,COUNTRY TILED,13
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,GI SHEET ROOFED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,JACK ARCH ROOFED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,MANGALORE TILED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,MEDRAS TERRACE,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,RCC ORDINARY,27
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,RCC ORDINARY CELLAR,21.6
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,RCC ORDINARY OTHER FLOORS,21.6
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,RCC POSH,31
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,RCC POSH CELLAR,24.8
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,RCC POSH OTHER FLOORS,24.8
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,SLATES ROOFED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,BUSINESS ESTABLISHMENTS,STONE SLAB,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,ASBESTOS ROOFED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,COUNTRY TILED,9
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,GI SHEET ROOFED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,JACK ARCH ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,MANGALORE TILED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,MEDRAS TERRACE,14
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,RCC ORDINARY,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,RCC ORDINARY CELLAR,14.4
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,RCC ORDINARY OTHER FLOORS,14.4
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,RCC POSH,20
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,RCC POSH CELLAR,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,RCC POSH OTHER FLOORS,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,SLATES ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CATTLE SHEDS,STONE SLAB,14
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CELL TOWERS,RCC ORDINARY,150
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CELL TOWERS,RCC POSH,150
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,ASBESTOS ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,COUNTRY TILED,13
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,GI SHEET ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,JACK ARCH ROOFED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,MANGALORE TILED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,MEDRAS TERRACE,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,RCC ORDINARY,22
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,RCC ORDINARY CELLAR,17.6
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,RCC ORDINARY OTHER FLOORS,17.6
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,RCC POSH,27
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,RCC POSH CELLAR,21.6
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,RCC POSH OTHER FLOORS,21.6
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,SLATES ROOFED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,CINEMA THEATERS,STONE SLAB,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,ASBESTOS ROOFED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,COUNTRY TILED,9
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,GI SHEET ROOFED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,JACK ARCH ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,MANGALORE TILED,11
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,MEDRAS TERRACE,14
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,RCC ORDINARY,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,RCC ORDINARY CELLAR,14.4
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,RCC ORDINARY OTHER FLOORS,14.4
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,RCC POSH,20
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,RCC POSH CELLAR,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,RCC POSH OTHER FLOORS,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,SLATES ROOFED,14
GUNTUR,PRAKASAM,ONGOLE,ZONE5,COMMUNITY HALLS,STONE SLAB,14
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,ASBESTOS ROOFED,13
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,COUNTRY TILED,7
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,GI SHEET ROOFED,13
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,HUTS,5
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,JACK ARCH ROOFED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,MANGALORE TILED,13
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,MEDRAS TERRACE,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,RCC ORDINARY,22
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,RCC ORDINARY CELLAR,17.6
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,RCC ORDINARY OTHER FLOORS,17.6
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,RCC POSH,25
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,RCC POSH CELLAR,20
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,RCC POSH OTHER FLOORS,20
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,SLATES ROOFED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,EDUCATIONAL INSTITUTIONS,STONE SLAB,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,GODOWNS,ASBESTOS ROOFED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,GODOWNS,COUNTRY TILED,13
GUNTUR,PRAKASAM,ONGOLE,ZONE5,GODOWNS,GI SHEET ROOFED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,GODOWNS,HUTS,7
GUNTUR,PRAKASAM,ONGOLE,ZONE5,GODOWNS,JACK ARCH ROOFED,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,GODOWNS,MANGALORE TILED,16
GUNTUR,PRAKASAM,ONGOLE,ZONE5,GODOWNS,MEDRAS TERRACE,18
GUNTUR,PRAKASAM,ONGOLE,ZONE5,GODOWNS,RCC ORDINARY,27
GUNTUR,PRAKASAM,ONGOLE,ZONE5,GODOWNS,RCC ORDINARY CELLAR,21.6
